id,node_id,position
359346578,3640786357,2
359346578,3640786344,3
359346578,3640786530,4
359346634,3640783914,0
359346634,3640783900,1
359346634,3640783868,2
359346634,3640783881,3
359346634,3640783914,4
359346714,3640787337,0
359346714,3640787341,1
359346714,3640787318,2
359346714,3640787310,3
359346714,3640787337,4
359346806,3640786999,0
359346806,3640787012,1
359346806,3640786818,2
359346806,3640786804,3
359346806,3640786999,4
359346869,3640784367,0
359346869,3640784343,1
359346869,3640784279,2
359346869,3640784304,3
359346869,3640784367,4
359346910,3640783923,0
359346910,3640783934,1
359346910,3640783897,2
359346910,3640783887,3
359346910,3640783923,4
359346942,3640784034,0
359346942,3640784040,1
359346942,3640784008,2
359346942,3640784003,3
359346942,3640784034,4
359346976,3640783996,0
359346976,3640784009,1
359346976,3640783986,2
359346976,3640783963,3
359346976,3640783996,4
359347008,3640783739,0
359347008,3640783748,1
359347008,3640783717,2
359347008,3640783709,3
359347008,3640783739,4
359347045,3640785738,0
359347045,3640785745,1
359347045,3640785701,2
359347045,3640785694,3
359347045,3640785738,4
359347132,3640788953,0
359347132,3640788952,1
359347132,3640788949,2
359347132,3640788951,3
359347132,3640788953,4
359347425,3640794761,0
359347425,3640794759,1
359347425,3640794742,2
359347425,3640794743,3
359347425,3640794761,4
359348020,3640794972,0
359348020,3640794993,1
359348020,3640794990,2
359348020,3640794970,3
359348020,3640794972,4
359348050,3640795125,0
359348050,3640795120,1
359348050,3640795098,2
359348050,3640795100,3
359348050,3640795125,4
359348081,3640795031,0
359348081,3640795048,1
359348081,3640795041,2
359348081,3640795025,3
359348081,3640795031,4
359348114,3640794909,0
359348114,3640794914,1
359348114,3640794913,2
359348114,3640794907,3
359348114,3640794909,4
359350140,3640805492,0
359350140,3640805468,1
359350140,3640805455,2
359350140,3640805471,3
359350140,3640805492,4
359350174,3640806960,0
359350174,3640806962,1
359350174,3640806949,2
359350174,3640806948,3
359350174,3640806960,4
359350204,3640805691,0
359350204,3640805682,1
359350204,3640805673,2
359350204,3640805683,3
359350204,3640805691,4
359350242,3640807192,0
359350242,3640807293,1
359350242,3640807149,2
359350242,3640807148,3
359350242,3640807192,4
359350291,3640806959,0
359350291,3640806950,1
359350291,3640806946,2
359350291,3640806957,3
359350291,3640806959,4
359350371,3640805334,0
359350371,3640805324,1
359350371,3640805189,2
359350371,3640805191,3
359350371,3640805295,4
359350371,3640805304,5
359350371,3640805334,6
359350425,3640805700,0
359350425,3640805697,1
359350425,3640805676,2
359350425,3640805677,3
359350425,3640805686,4
359350425,3640805685,5
359350425,3640805692,6
359350425,3640805693,7
359350425,3640805700,8
359351074,3640810157,0
359351074,3640810165,1
359351074,3640810149,2
359351074,3640810145,3
359351074,3640810157,4
359351104,3640812662,0
359351104,3640812677,1
359351104,3640812671,2
359351104,3640812657,3
359351104,3640812662,4
359351134,3640810501,0
359351134,3640810502,1
359351134,3640810493,2
359351134,3640810191,3
359351134,3640810501,4
359351164,3640812310,0
359351164,3640812188,1
359351164,3640812178,2
359351164,3640812295,3
359351164,3640812310,4
359351194,3640810714,0
359351194,3640810686,1
359351194,3640810672,2
359351194,3640810699,3
359351194,3640810714,4
359351224,3640811269,0
359351224,3640811250,1
359351224,3640811184,2
359351224,3640811208,3
359351224,3640811269,4
359351254,3640813214,0
359351254,3640813210,1
359351254,3640813191,2
359351254,3640813195,3
359351254,3640813214,4
359351284,3640811541,0
359351284,3640811503,1
359351284,3640811487,2
359351284,3640811527,3
359351284,3640811541,4
359351326,3640810597,0
359351326,3640810579,1
359351326,3640810572,2
359351326,3640810588,3
359351326,3640810597,4
359351380,3640813086,0
359351380,3640813076,1
359351380,3640813037,2
359351380,3640813045,3
359351380,3640813086,4
359351412,3640810937,0
359351412,3640810900,1
359351412,3640810784,2
359351412,3640810917,3
359351412,3640810937,4
359351455,3640813062,0
359351455,3640813052,1
359351455,3640813007,2
359351455,3640813015,3
359351455,3640813062,4
359351518,3640810901,0
359351518,3640810778,1
359351518,3640810768,2
359351518,3640810893,3
359351518,3640810901,4
359351557,3640812145,0
359351557,3640812136,1
359351557,3640812130,2
359351557,3640812138,3
359351557,3640812145,4
359351588,3640811178,0
359351588,3640811134,1
359351588,3640811106,2
359351588,3640811152,3
359351588,3640811178,4
359351620,3640810978,0
359351620,3640810941,1
359351620,3640810912,2
359351620,3640810936,3
359351620,3640810978,4
359351651,3640812857,0
359351651,3640812850,1
359351651,3640812840,2
359351651,3640812843,3
359351651,3640812857,4
359352872,3640821747,0
359352872,3640821746,1
359352872,3640821744,2
359352872,3640821745,3
359352872,3640821747,4
359352929,3640821919,0
359352929,3640821918,1
359352929,3640821916,2
359352929,3640821917,3
359352929,3640821919,4
359352979,3640822151,0
359352979,3640822150,1
359352979,3640822147,2
359352979,3640822149,3
359352979,3640822151,4
359353031,3640822179,0
359353031,3640822176,1
359353031,3640822171,2
359353031,3640822173,3
359353031,3640822179,4
359354301,3640828680,0
359354301,3640828679,1
359354301,3640828662,2
359354301,3640828663,3
359354301,3640828680,4
359354368,3640829089,0
359354368,3640829088,1
359354368,3640829085,2
359354368,3640829087,3
359354368,3640829089,4
359355666,3640835301,0
359355666,3640835300,1
359355666,3640835295,2
359355666,3640835297,3
359355666,3640835301,4
359355710,3640830239,0
359355710,3640830238,1
359355710,3640830232,2
359355710,3640830233,3
359355710,3640830239,4
359355753,3640836071,0
359355753,3640836070,1
359355753,3640836053,2
359355753,3640836057,3
359355753,3640836071,4
359355791,3640835700,0
359355791,3640835699,1
359355791,3640835677,2
359355791,3640835679,3
359355791,3640835700,4
359355825,3640836122,0
359355825,3640836121,1
359355825,3640836107,2
359355825,3640836108,3
359355825,3640836122,4
359355858,3640836398,0
359355858,3640836394,1
359355858,3640836282,2
359355858,3640836283,3
359355858,3640836398,4
359355892,3640835537,0
359355892,3640835538,1
359355892,3640835522,2
359355892,3640835521,3
359355892,3640835537,4
359355934,3640837082,0
359355934,3640837059,1
359355934,3640836988,2
359355934,3640837008,3
359355934,3640837033,4
359355934,3640837023,5
359355934,3640837037,6
359355934,3640837029,7
359355934,3640837042,8
359355934,3640837052,9
359355934,3640837063,10
359355934,3640837065,11
359355934,3640837082,12
359356002,3640837221,0
359356002,3640837202,1
359356002,3640837067,2
359356002,3640837077,3
359356002,3640837221,4
359356081,3640838447,0
359356081,3640838405,1
359356081,3640838276,2
359356081,3640838419,3
359356081,3640838447,4
359356146,3640836943,0
359356146,3640836942,1
359356146,3640833676,2
359356146,3640833677,3
359356146,3640836943,4
359356230,3640837731,0
359356230,3640837592,1
359356230,3640837540,2
359356230,3640837576,3
359356230,3640837582,4
359356230,3640837591,5
359356230,3640837731,6
359356576,3640842965,0
359356576,3640842968,1
359356576,3640842961,2
359356576,3640842956,3
359356576,3640842965,4
359356853,3640842330,0
359356853,3640842309,1
359356853,3640842316,2
359356853,3640842323,3
359356853,3640842322,4
359356853,3640842329,5
359356853,3640842327,6
359356853,3640842332,7
359356853,3640842331,8
359356853,3640842337,9
359356853,3640842330,10
359356958,3640842756,0
359356958,3640842738,1
359356958,3640842740,2
359356958,3640842765,3
359356958,3640842756,4
359357049,3640842771,0
359357049,3640842768,1
359357049,3640842743,2
359357049,3640842744,3
359357049,3640842771,4
359357148,3640843389,0
359357148,3640843386,1
359357148,3640843381,2
359357148,3640843385,3
359357148,3640843389,4
359357245,3640841535,0
359357245,3640841532,1
359357245,3640841530,2
359357245,3640841531,3
359357245,3640841535,4
359357344,3640843543,0
359357344,3640843540,1
359357344,3640843530,2
359357344,3640843533,3
359357344,3640843543,4
359357484,3640845491,0
359357484,3640845489,1
359357484,3640845485,2
359357484,3640845486,3
359357484,3640845491,4
359357530,3640845141,0
359357530,3640845142,1
359357530,3640845136,2
359357530,3640845135,3
359357530,3640845141,4
359357599,3640845396,0
359357599,3640845395,1
359357599,3640845189,2
359357599,3640845190,3
359357599,3640845396,4
359456922,3641791671,0
359456922,3641791672,1
359456922,3641791658,2
359456922,3641791657,3
359456922,3641791671,4
359457381,3641796242,0
359457381,3641796252,1
359457381,3641796250,2
359457381,3641796240,3
359457381,3641796242,4
359457411,3641796251,0
359457411,3641796261,1
359457411,3641796259,2
359457411,3641796249,3
359457411,3641796251,4
359458895,3641806654,0
359458895,3641806656,1
359458895,3641806632,2
359458895,3641806631,3
359458895,3641806654,4
359458925,3641806473,0
359458925,3641806474,1
359458925,3641806478,2
359458925,3641806477,3
359458925,3641806473,4
359458955,3641806362,0
359458955,3641806366,1
359458955,3641806365,2
359458955,3641806360,3
359458955,3641806362,4
359458985,3641806500,0
359458985,3641806510,1
359458985,3641806509,2
359458985,3641806499,3
359458985,3641806500,4
359459038,3641806083,0
359459038,3641806082,1
359459038,3641806078,2
359459038,3641806080,3
359459038,3641806083,4
359459854,3641814025,0
359459854,3641814018,1
359459854,3641814008,2
359459854,3641814013,3
359459854,3641814025,4
359459889,3641814060,0
359459889,3641814057,1
359459889,3641814049,2
359459889,3641814053,3
359459889,3641814060,4
359459927,3641813304,0
359459927,3641813295,1
359459927,3641813278,2
359459927,3641813280,3
359459927,3641813304,4
359459973,3641813430,0
359459973,3641813416,1
359459973,3688901490,2
359459973,3688901492,3
359459973,3641813350,4
359459973,3641813360,5
359459973,3688901496,6
359459973,3688901493,7
359459973,3688901498,8
359459973,3688901500,9
359459973,3641813430,10
359460030,3641813404,0
359460030,3641813383,1
359460030,3641813325,2
359460030,3641813337,3
359460030,3641813404,4
359460062,3641813892,0
359460062,3641813886,1
359460062,3641813873,2
359460062,3641813878,3
359460062,3641813892,4
359460092,3641813859,0
359460092,3641813827,1
359460092,3641813835,2
359460092,3645678497,3
359460092,3645678496,4
359460092,3645678500,5
359460092,3645678501,6
359460092,3641813860,7
359460092,3641813858,8
359460092,3641813861,9
359460092,3641813859,10
359460423,3641817543,0
359460423,3641817530,1
359460423,3641817522,2
359460423,3641817534,3
359460423,3641817543,4
359460453,3641816358,0
359460453,3641816365,1
359460453,3641816319,2
359460453,3641816316,3
359460453,3641816358,4
359460483,3641817378,0
359460483,3641817372,1
359460483,3641817369,2
359460483,3641817373,3
359460483,3641817378,4
359460513,3641816789,0
359460513,3641816926,1
359460513,3641816905,2
359460513,3641816773,3
359460513,3641816789,4
359460543,3641816933,0
359460543,3641816912,1
359460543,3641816896,2
359460543,3641816923,3
359460543,3641816933,4
359460574,3641815945,0
359460574,3641815941,1
359460574,3641815926,2
359460574,3641815927,3
359460574,3641815945,4
359460604,3641815917,0
359460604,3641815916,1
359460604,3641815908,2
359460604,3641815909,3
359460604,3641815917,4
359460634,3641817556,0
359460634,3641817552,1
359460634,3641817529,2
359460634,3641817540,3
359460634,3641817556,4
359460800,3641817279,0
359460800,3641817277,1
359460800,3641817273,2
359460800,3641817274,3
359460800,3641817279,4
359460854,3641817290,0
359460854,3641817284,1
359460854,3641817267,2
359460854,3641817271,3
359460854,3641817290,4
359460909,3641818468,0
359460909,3641818459,1
359460909,3641818425,2
359460909,3641818442,3
359460909,3641818468,4
359460940,3641818427,0
359460940,3641818407,1
359460940,3641817289,2
359460940,3641818398,3
359460940,3641818427,4
359460970,3641819526,0
359460970,3641819524,1
359460970,3641819521,2
359460970,3641819517,3
359460970,3641819519,4
359460970,3641819518,5
359460970,3641819285,6
359460970,3641819286,7
359460970,3641819288,8
359460970,3641819291,9
359460970,3641819287,10
359460970,3641819289,11
359460970,3641819526,12
359461000,3641817176,0
359461000,3641817174,1
359461000,3641817171,2
359461000,3641817172,3
359461000,3641817176,4
359461030,3641819276,0
359461030,3641819275,1
359461030,3641819273,2
359461030,3641819274,3
359461030,3641819276,4
359461062,3641820033,0
359461062,3641820031,1
359461062,3641820029,2
359461062,3641820030,3
359461062,3641820033,4
359461092,3641819851,0
359461092,3641819842,1
359461092,3641819844,2
359461092,3641819846,3
359461092,3641819847,4
359461092,3641819850,5
359461092,3641819849,6
359461092,3641819852,7
359461092,3641819851,8
359461245,3641821814,0
359461245,3641821815,1
359461245,3641821673,2
359461245,3641821672,3
359461245,3641821814,4
359461312,3641821464,0
359461312,3641821607,1
359461312,3641821606,2
359461312,3641821463,3
359461312,3641821464,4
359461368,3641818551,0
359461368,3641818562,1
359461368,3641818561,2
359461368,3641818549,3
359461368,3641818551,4
359462950,3641828303,0
359462950,3641828306,1
359462950,3641811390,2
359462950,3641811388,3
359462950,3641828303,4
359462980,3641828606,0
359462980,3641828626,1
359462980,3641828623,2
359462980,3641828604,3
359462980,3641828606,4
359463011,3641828624,0
359463011,3641828644,1
359463011,3641828645,2
359463011,3641828625,3
359463011,3641828624,4
359463498,3641832908,0
359463498,3641832907,1
359463498,3641832677,2
359463498,3641832678,3
359463498,3641832908,4
359463584,3641832424,0
359463584,3641832422,1
359463584,3641832190,2
359463584,3641832192,3
359463584,3641832424,4
359463692,3641832644,0
359463692,3641832659,1
359463692,3641832645,2
359463692,3641832628,3
359463692,3641832644,4
359463778,3641832631,0
359463778,3641832624,1
359463778,3641832474,2
359463778,3641832475,3
359463778,3641832631,4
359463863,3641833309,0
359463863,3641833306,1
359463863,3641833175,2
359463863,3641833176,3
359463863,3641833309,4
359463957,3641831569,0
359463957,3641831565,1
359463957,3641831537,2
359463957,3641831539,3
359463957,3641831569,4
359464024,3641831495,0
359464024,3641831493,1
359464024,3641831276,2
359464024,3641831280,3
359464024,3641831495,4
359464084,3641833381,0
359464084,3641833380,1
359464084,3641833374,2
359464084,3641833375,3
359464084,3641833381,4
359464146,3641832906,0
359464146,3641832689,1
359464146,3641832666,2
359464146,3641832679,3
359464146,3641832906,4
359464575,3641835132,0
359464575,3641835130,1
359464575,3641835080,2
359464575,3641835081,3
359464575,3641835132,4
359464611,3641835212,0
359464611,3641835211,1
359464611,3641835206,2
359464611,3641835208,3
359464611,3641835212,4
359464646,3641834644,0
359464646,3641834649,1
359464646,3641834631,2
359464646,3641834630,3
359464646,3641834644,4
359464676,3641833236,0
359464676,3641833237,1
359464676,3641833235,2
359464676,3641833234,3
359464676,3641833236,4
359464717,3641834215,0
359464717,3641834214,1
359464717,3641834210,2
359464717,3641834211,3
359464717,3641834215,4
359464769,3641834672,0
359464769,3641834670,1
359464769,3641834663,2
359464769,3641834665,3
359464769,3641834672,4
359464835,3641834835,0
359464835,3641834830,1
359464835,3641834789,2
359464835,3641834791,3
359464835,3641834803,4
359464835,3641834806,5
359464835,3641834835,6
359464893,3641834298,0
359464893,3641834296,1
359464893,3641834271,2
359464893,3641834274,3
359464893,3641834280,4
359464893,3641834281,5
359464893,3641834293,6
359464893,3641834292,7
359464893,3641834298,8
359465364,3641840142,0
359465364,3641840149,1
359465364,3641840124,2
359465364,3641840114,3
359465364,3641840142,4
359465410,3641840599,0
359465410,3641840660,1
359465410,3641840544,2
359465410,3641840377,3
359465410,3641840599,4
359465468,3641840942,0
359465468,3641840955,1
359465468,3641840937,2
359465468,3641840909,3
359465468,3641840942,4
359465523,3641839455,0
359465523,3641839619,1
359465523,3641839264,2
359465523,3641839214,3
359465523,3641839455,4
359465580,3641837176,0
359465580,3641837189,1
359465580,3641837169,2
359465580,3641837160,3
359465580,3641837176,4
359465654,3641839461,0
359465654,3641839610,1
359465654,3641839424,2
359465654,3641839277,3
359465654,3641839461,4
359465714,3641840804,0
359465714,3641840802,1
359465714,3641840672,2
359465714,3641840676,3
359465714,3641840804,4
359465783,3641840615,0
359465783,3641840645,1
359465783,3641840608,2
359465783,3641840565,3
359465783,3641840615,4
359465834,3641840952,0
359465834,3641840959,1
359465834,3641840948,2
359465834,3641840933,3
359465834,3641840952,4
359465893,3641840686,0
359465893,3641840807,1
359465893,3641840650,2
359465893,3641840616,3
359465893,3641840686,4
359465955,3641840132,0
359465955,3641840147,1
359465955,3641840108,2
359465955,3641839983,3
359465955,3641840132,4
359466028,3641838096,0
359466028,3641838101,1
359466028,3641837979,2
359466028,3641837971,3
359466028,3641838096,4
359466069,3641838927,0
359466069,3641838969,1
359466069,3641838954,2
359466069,3641838922,3
359466069,3641838912,4
359466069,3641838898,5
359466069,3641838927,6
359466101,3641842568,0
359466101,3641842567,1
359466101,3641842572,2
359466101,3641842574,3
359466101,3641842582,4
359466101,3641842579,5
359466101,3641842583,6
359466101,3641842581,7
359466101,3641842559,8
359466101,3641842556,9
359466101,3641842548,10
359466101,3641842549,11
359466101,3641842542,12
359466101,3641842545,13
359466101,3641842551,14
359466101,3641842546,15
359466101,3641842539,16
359466101,3641842538,17
359466101,3641842544,18
359466101,3641842543,19
359466101,3641842550,20
359466101,3641842547,21
359466101,3641842568,22
359466134,3641841407,0
359466134,3641841422,1
359466134,3641841410,2
359466134,3641841397,3
359466134,3641841407,4
359466165,3641841949,0
359466165,3641841948,1
359466165,3641841920,2
359466165,3641841922,3
359466165,3641841949,4
359466195,3641844505,0
359466195,3641844500,1
359466195,3641844501,2
359466195,3641844507,3
359466195,3641844518,4
359466195,3641844524,5
359466195,3641844533,6
359466195,3641844538,7
359466195,3641844540,8
359466195,3641844544,9
359466195,3641844543,10
359466195,3641844539,11
359466195,3641844535,12
359466195,3641844530,13
359466195,3641844520,14
359466195,3641844513,15
359466195,3641844505,16
359466225,3641844149,0
359466225,3641844144,1
359466225,3688928799,2
359466225,3688928800,3
359466225,3641844132,4
359466225,3641844136,5
359466225,3641844149,6
359466255,3641844367,0
359466255,3641844355,1
359466255,3641844333,2
359466255,3641844340,3
359466255,3641844367,4
359466286,3641843459,0
359466286,3641843458,1
359466286,3641843451,2
359466286,3641843452,3
359466286,3641843459,4
359466328,3641842257,0
359466328,3641842253,1
359466328,3641842249,2
359466328,3641842250,3
359466328,3641842257,4
359466374,3641844536,0
359466374,3641844531,1
359466374,3641844504,2
359466374,3641844516,3
359466374,3641844536,4
359466419,3641842448,0
359466419,3641842447,1
359466419,3641842443,2
359466419,3641842444,3
359466419,3641842448,4
359466456,3641844541,0
359466456,3641844537,1
359466456,3641844514,2
359466456,3641844521,3
359466456,3641844541,4
359466500,3641844546,0
359466500,3641844545,1
359466500,3641844526,2
359466500,3641844529,3
359466500,3641844546,4
359466550,3641841968,0
359466550,3641841965,1
359466550,3641841931,2
359466550,3641841932,3
359466550,3641841968,4
359466602,3641842762,0
359466602,3641842759,1
359466602,3641842757,2
359466602,3641842758,3
359466602,3641842762,4
359466649,3641844534,0
359466649,3641844527,1
359466649,3641844388,2
359466649,3641844392,3
359466649,3641844534,4
359466697,3641842165,0
359466697,3641842168,1
359466697,3641842148,2
359466697,3641842145,3
359466697,3641842165,4
359466744,3641842786,0
359466744,3641842785,1
359466744,3641842760,2
359466744,3641842761,3
359466744,3641842786,4
359466794,3641843560,0
359466794,3641843555,1
359466794,3641843547,2
359466794,3641843551,3
359466794,3641843560,4
359466855,3641844345,0
359466855,3641844339,1
359466855,3641844311,2
359466855,3641844313,3
359466855,3641844325,4
359466855,3641844326,5
359466855,3641844345,6
359468248,3641851904,0
359468248,3641851900,1
359468248,3641851887,2
359468248,3641851890,3
359468248,3641851904,4
359468279,3641851914,0
359468279,3641851912,1
359468279,3641851893,2
359468279,3641851894,3
359468279,3641851914,4
359468317,3641852116,0
359468317,3641852115,1
359468317,3641852105,2
359468317,3641852106,3
359468317,3641852116,4
359468356,3641853336,0
359468356,3641853334,1
359468356,3641853306,2
359468356,3641853311,3
359468356,3641853336,4
359468386,3641853149,0
359468386,3641853133,1
359468386,3641853121,2
359468386,3641853139,3
359468386,3641853149,4
359468416,3641853093,0
359468416,3641853078,1
359468416,3641853070,2
359468416,3641853082,3
359468416,3641853093,4
359468446,3641852503,0
359468446,3641852475,1
359468446,3641852462,2
359468446,3641852495,3
359468446,3641852503,4
359468476,3641852480,0
359468476,3641852481,1
359468476,3641852456,2
359468476,3641852455,3
359468476,3641852480,4
359468506,3641853520,0
359468506,3641853523,1
359468506,3641853504,2
359468506,3641853502,3
359468506,3641853520,4
359468537,3641853392,0
359468537,3641853393,1
359468537,3641853366,2
359468537,3641853363,3
359468537,3641853392,4
359468567,3641853420,0
359468567,3641853388,1
359468567,3641853376,2
359468567,3641853404,3
359468567,3641853420,4
359468597,3641852742,0
359468597,3641852740,1
359468597,3641852711,2
359468597,3641852712,3
359468597,3641852742,4
359468627,3641853118,0
359468627,3641853095,1
359468627,3641853083,2
359468627,3641853107,3
359468627,3641853118,4
359468657,3641852471,0
359468657,3641852447,1
359468657,3641852424,2
359468657,3641852453,3
359468657,3641852471,4
359468687,3641853685,0
359468687,3641853684,1
359468687,3641853672,2
359468687,3641853673,3
359468687,3641853685,4
359469190,3641855890,0
359469190,3641855889,1
359469190,3641855885,2
359469190,3641855886,3
359469190,3641855890,4
359471894,3641875053,0
359471894,3641875052,1
359471894,3641875044,2
359471894,3641875045,3
359471894,3641875053,4
359471924,3641875337,0
359471924,3641875335,1
359471924,3641875322,2
359471924,3641875324,3
359471924,3641875337,4
359471955,3641875458,0
359471955,3641875456,1
359471955,3641875442,2
359471955,3641875444,3
359471955,3641875458,4
359471986,3641875357,0
359471986,3641875355,1
359471986,3641875347,2
359471986,3641875350,3
359471986,3641875357,4
359472016,3641875491,0
359472016,3641875489,1
359472016,3641875451,2
359472016,3641875454,3
359472016,3641875491,4
359472046,3641875315,0
359472046,3641875313,1
359472046,3641875284,2
359472046,3641875287,3
359472046,3641875315,4
359472077,3641874995,0
359472077,3641874994,1
359472077,3641874788,2
359472077,3641874789,3
359472077,3641874995,4
359472329,3641882518,0
359472329,3641882511,1
359472329,3641882392,2
359472329,3641882507,3
359472329,3641882518,4
359472359,3641882683,0
359472359,3641882679,1
359472359,3641882672,2
359472359,3641882676,3
359472359,3641882683,4
359472392,3641882517,0
359472392,3641882512,1
359472392,3641882379,2
359472392,3641882391,3
359472392,3641882517,4
359472422,3641882943,0
359472422,3641882936,1
359472422,3641882919,2
359472422,3641882925,3
359472422,3641882943,4
359472452,3641882524,0
359472452,3641882519,1
359472452,3641882388,2
359472452,3641882500,3
359472452,3641882524,4
359476338,3641904285,0
359476338,3641904284,1
359476338,3641904266,2
359476338,3641904267,3
359476338,3641904285,4
359476368,3641905421,0
359476368,3641905420,1
359476368,3641905418,2
359476368,3641905419,3
359476368,3641905421,4
359476399,3641906068,0
359476399,3641906067,1
359476399,3641906059,2
359476399,3641906058,3
359476399,3641906065,4
359476399,3641906064,5
359476399,3641906033,6
359476399,3641906032,7
359476399,3641906002,8
359476399,3641906003,9
359476399,3641905995,10
359476399,3641905994,11
359476399,3641905964,12
359476399,3641905965,13
359476399,3641905969,14
359476399,3641905970,15
359476399,3641905961,16
359476399,3641905962,17
359476399,3641905971,18
359476399,3641905972,19
359476399,3641905966,20
359476399,3641905967,21
359476399,3641906015,22
359476399,3641906014,23
359476399,3641906018,24
359476399,3641906019,25
359476399,3641906036,26
359476399,3641906035,27
359476399,3641906068,28
359476429,3641906264,0
359476429,3641906262,1
359476429,3641906226,2
359476429,3641906228,3
359476429,3641906264,4
359476459,3641905911,0
359476459,3641905910,1
359476459,3641905897,2
359476459,3641905899,3
359476459,3641905911,4
359476489,3641906284,0
359476489,3641906283,1
359476489,3641906258,2
359476489,3641906259,3
359476489,3641906284,4
359476519,3641906376,0
359476519,3641906375,1
359476519,3641906353,2
359476519,3641906354,3
359476519,3641906376,4
359476555,3641906290,0
359476555,3641906288,1
359476555,3641906255,2
359476555,3641906256,3
359476555,3641906290,4
359476611,3641906966,0
359476611,3641906962,1
359476611,3641906954,2
359476611,3641906952,3
359476611,3641906950,4
359476611,3641906948,5
359476611,3641906934,6
359476611,3641906935,7
359476611,3641906918,8
359476611,3641906920,9
359476611,3641906966,10
359476654,3641907811,0
359476654,3641907812,1
359476654,3641907802,2
359476654,3641907801,3
359476654,3641907811,4
359476685,3641907264,0
359476685,3641907260,1
359476685,3641907240,2
359476685,3641907244,3
359476685,3641907264,4
359476716,3641906742,0
359476716,3641906739,1
359476716,3641906724,2
359476716,3641906725,3
359476716,3641906742,4
359476750,3641907833,0
359476750,3641907836,1
359476750,3641907824,2
359476750,3641907823,3
359476750,3641907833,4
359476780,3641907800,0
359476780,3641907796,1
359476780,3641907680,2
359476780,3641907682,3
359476780,3641907800,4
359476810,3641908134,0
359476810,3641908133,1
359476810,3641908113,2
359476810,3641908117,3
359476810,3641908134,4
359476844,3641906891,0
359476844,3641906890,1
359476844,3641906853,2
359476844,3641906855,3
359476844,3641906891,4
359476874,3641908444,0
359476874,3641908449,1
359476874,3641908433,2
359476874,3641908425,3
359476874,3641908444,4
359476904,3641908157,0
359476904,3641908156,1
359476904,3641908135,2
359476904,3641908136,3
359476904,3641908157,4
359476934,3641906923,0
359476934,3641906927,1
359476934,3641906919,2
359476934,3641906921,3
359476934,3641906875,4
359476934,3641906872,5
359476934,3641906923,6
359476966,3641907541,0
359476966,3641907538,1
359476966,3641907510,2
359476966,3641907511,3
359476966,3641907508,4
359476966,3641907509,5
359476966,3641907515,6
359476966,3641907516,7
359476966,3641907541,8
359477014,3641909558,0
359477014,3641909523,1
359477014,3641909497,2
359477014,3641909499,3
359477014,3641909505,4
359477014,3641909508,5
359477014,3641909501,6
359477014,3641909511,7
359477014,3641909517,8
359477014,3641909518,9
359477014,3641909513,10
359477014,3641909529,11
359477014,3641909551,12
359477014,3641909547,13
359477014,3641909558,14
359477086,3641910908,0
359477086,3641910895,1
359477086,3641910786,2
359477086,3641910776,3
359477086,3641910893,4
359477086,3641910908,5
359477795,3641915253,0
359477795,3641915252,1
359477795,3641915240,2
359477795,3641915245,3
359477795,3641915253,4
359477826,3641916104,0
359477826,3641916100,1
359477826,3641916093,2
359477826,3641916098,3
359477826,3641916104,4
359477856,3641916111,0
359477856,3641916107,1
359477856,3641915881,2
359477856,3641915887,3
359477856,3641916111,4
359477910,3641916728,0
359477910,3641916726,1
359477910,3641916705,2
359477910,3641916709,3
359477910,3641916728,4
359477978,3641916401,0
359477978,3641916399,1
359477978,3641916175,2
359477978,3641916176,3
359477978,3641916153,4
359477978,3641916154,5
359477978,3641916401,6
359478339,3641919874,0
359478339,3641919890,1
359478339,3641919885,2
359478339,3641919871,3
359478339,3641919874,4
359478369,3641919416,0
359478369,3641919445,1
359478369,3641919432,2
359478369,3641919400,3
359478369,3641919416,4
359478415,3641920706,0
359478415,3641920711,1
359478415,3641920719,2
359478415,3641920716,3
359478415,3641920706,4
359478482,3641921566,0
359478482,3641921570,1
359478482,3641921589,2
359478482,3641921585,3
359478482,3641921566,4
359478553,3641920388,0
359478553,3641920392,1
359478553,3641920391,2
359478553,3641920386,3
359478553,3641920388,4
359478599,3641920390,0
359478599,3641920693,1
359478599,3641920704,2
359478599,3641920699,3
359478599,3641920390,4
359478653,3641923503,0
359478653,3641923507,1
359478653,3641923501,2
359478653,3641923496,3
359478653,3641923503,4
359478700,3641918445,0
359478700,3641918438,1
359478700,3641918418,2
359478700,3641918424,3
359478700,3641918445,4
359478758,3641920837,0
359478758,3641920832,1
359478758,3641920794,2
359478758,3641920796,3
359478758,3641920837,4
359478816,3641918031,0
359478816,3641918028,1
359478816,3641918010,2
359478816,3641918012,3
359478816,3641918031,4
359478874,3641921308,0
359478874,3641921307,1
359478874,3641920891,2
359478874,3641920892,3
359478874,3641921308,4
359478933,3641918492,0
359478933,3641918490,1
359478933,3641918483,2
359478933,3641918484,3
359478933,3641918492,4
359478990,3641920889,0
359478990,3641920883,1
359478990,3641920844,2
359478990,3641920850,3
359478990,3641920889,4
359479057,3641923390,0
359479057,3641923385,1
359479057,3641923375,2
359479057,3641923378,3
359479057,3641923390,4
359479115,3641921804,0
359479115,3641921803,1
359479115,3641921797,2
359479115,3641921798,3
359479115,3641921804,4
359479177,3641917998,0
359479177,3641917997,1
359479177,3641917995,2
359479177,3641917996,3
359479177,3641917998,4
359479251,3641923502,0
359479251,3641923500,1
359479251,3641923386,2
359479251,3641923389,3
359479251,3641923502,4
359479301,3641918456,0
359479301,3641918454,1
